year,adj_NNI_g,adj_NNI_c,adj_savings_fix_cap_GNI,adj_savings_edu_GNI,adj_NNS_GNI,curr_acc_bal,ex_imp_gdp,ex_imp_growth,ex_debt_shocks,final_consump_exp_gdp,final_consump_exp_growth,fdi_net_inflows,fdi_net_outflows,gdp_growth,gdp_per_capita_growth,gener_govt_fin_consump_exp,gni_growth,goods_exp_bop,goods_imp_bop,imports_goods_services_gdp,imports_goods_services_growth,services_gdp,services_growth,short_term_debt_tot_reserves,trade_gdp,cpi,inflation,real_interest_rate,lending_interest_rate,life_exp_birth,expense_gdp,interest_payments,military expenditure,year.1,labels
2016,8.207386915599699,9018266574819.266,23.245602894302,2603507524161.83,1.79,44.60182309,21.3079685342694,1.7032999845250147,19.584380053648182,,12.649471042424016,55.03873751187472,8.368207290016954,1.5556369589001218,1.926630559721617,6.8487622050324575,6.238215447752253,16.363755561891978,,6.826077989077149,1989518638921.98,1500635639562.88,17.31003496343073,,52.362090962953104,8.096079967895918,25.87102800640278,36.89441501707891,117.220567369674,2.00000182191941,2.9018153891531373,77.218,5.47672564157421,2016.0,Low Growth
2017,6.839526717622533,9635073326670.451,23.0519688457403,2835392168026.05,1.79,44.9639649,21.9073807477557,1.5326449888356135,19.692276988220133,,13.864935604341632,54.86760843327666,7.087900564022732,1.3491237135657588,1.123373274200284,6.947200793272884,6.30186310052261,16.324862216359524,,7.34181697835605,2216213798034.65,1740272384900.77,17.940136252206166,,52.68473653423992,8.269773323328337,31.852116807651715,37.6324132404263,119.088050428682,1.59313600071434,0.1125539730057126,77.248,5.26286728762665,2017.0,Low Growth
2018,4.001474097902502,10020618290151.082,24.1322462423188,3330249981440.0,1.79,44.68200336,20.6503624533333,0.1736672893278048,19.11210353641393,,14.179502950310718,55.05768886191412,7.876670120557122,1.6938943298735052,1.029345296715051,6.7497738324771746,6.251700555698832,16.53580834344757,,6.421901155828124,2417442805605.76,2037369286973.76,18.45368056572344,,53.26996792341521,7.98351002452587,38.47278577952651,37.56578410213736,121.558877866113,2.07479039965578,0.821501871968533,77.744,5.0485016286582,2018.0,Low Growth
2019,4.695244863638152,10491110855724.186,24.5353708197183,3484022656400.0,1.79,43.896015,19.4787136873239,0.720658985424908,18.40999231548008,,14.846718004026036,56.01857304226577,6.2891084492752185,1.31071593436329,0.9587556172595342,5.950500753769788,5.575316863038495,16.770510911501404,,6.122362108707577,2386640081644.25,1993646753421.34,17.480103718762372,,54.26890426636677,7.181100218361422,37.398433351976735,35.890096034242454,125.083154382075,2.89923416358227,3.0243848206157407,77.968,4.9067643013678,2019.0,Low Growth
2020,0.0430298034895741,10495625160109.275,26.1431020133079,3816892893942.96,1.79,44.85112622,18.7884048360071,1.694172035145336,18.58613923904389,,15.954919487435012,55.33044589691654,-0.2755573919120024,1.723175619705597,1.046592403672289,2.2386383562944303,1.9955580418692875,17.130133424036103,,1.7117335726518237,2510014622024.19,1998911642462.17,16.168156537061684,,54.45853586580858,1.9471221851216145,36.82285937872396,34.75429577610558,128.109443605623,2.4194218945778,3.8386014329823257,78.077,4.77226018307097,2020.0,Low Growth
2021,9.020550373231526,5132355252125.461,16.29055518112868,1013829117443.8804,1.774727346875,43.5372024803125,27.2378594915654,1.9802281627724363,19.94397345952141,,15.375541364015676,53.92170265036715,9.083200338049352,1.9307862409743752,1.0033284583016064,8.447478293430308,8.350729714704116,15.80813810980677,,8.331082899884663,3215838267844.58,2653132321663.28,17.358016711870572,,53.468205426730954,8.48629730334794,42.18944066470694,37.30199017139198,129.366216637457,0.981015135544851,-0.1944312713523789,78.211,4.95925296055413,2021.0,Low Growth
2022,9.020550373231526,5132355252125.461,16.29055518112868,1013829117443.8804,1.774727346875,43.5372024803125,27.2378594915654,2.237107364506842,20.677002505356107,,13.970594461558717,56.48820934952494,1.7987330893735276,1.0029792966314808,0.8333290913283689,2.990804597709598,3.004296763234819,15.16609791271264,,8.69709007888063,3346875045582.92,2678242314720.09,17.466816927795506,,52.77588829416979,2.293774720849882,25.3352307317867,38.14381943315161,131.919356668535,1.9735755573906,2.0565238639783288,73.56084848484848,4.79210231718465,2022.0,Low Growth
1973,13.76858106842991,467846269164.4063,11.055140775301226,10.0116217747338,3.0,17.787293187826087,7.00646992001965,-2.2599203626086424,7.844873429025179,14.254710035219476,19.22154237840855,73.96188411951076,12.066138585538312,1.4124510761437856,0.0395969599562626,13.968721779678203,11.25050802567749,9.906429753117584,12.274875653009218,13.53841702385705,102277261679.9494,87414030807.63564,9.011315707108578,20.41140691511201,38.714483673327365,15.64142448268801,27.670790437920974,16.856189136133757,67.31384871610578,280.265403036758,38.89225526688376,58.472,2.15465130649243,,Low Growth
1974,6.001817880967053,495925550202.5529,3.5052490334948914,10.094172343341,3.5992819,17.787293187826087,7.00646992001965,-2.2599203626086424,7.673127810881889,2.333569349302863,21.53350730097428,77.06712432122849,9.716641862886462,1.1001459845149617,0.0490006241053815,8.153938684572012,5.606682803031177,9.329838753736643,0.181793095868727,8.59189795412432,102277261679.9494,87414030807.63564,13.294650257963724,28.242083325846774,39.12885653092244,10.57569434439101,49.45897286493648,20.967778068845615,67.31384871610578,280.265403036758,38.89225526688376,58.881,1.94135341120892,,Low Growth
1975,4.354145943866868,517518872431.2968,1.9222901764982936,10.6016177416692,3.5992819,21.83711367,11.2384760083308,-5.393040452424049,7.2180068263761745,11.572718810614743,22.76866586233872,73.84838179562081,0.9798041745955146,1.007712208532737,0.0866849211641064,5.166649084063209,2.7158588466779605,10.185180025958491,15.157874692828727,4.4988967012616,8492000000.0,12042000000.0,11.016323541958725,-4.423987706826765,40.348724032565705,5.035088502930989,79.34995490927224,18.2343303683349,67.31384871610578,280.265403036758,38.89225526688376,59.353,1.97214379625895,,Low Growth
1976,10.848966862729952,573664323409.742,8.273145009539334,10.3794263149302,2.9,19.52124571,9.18840172706977,-4.25673743516852,7.01316307160746,-0.2930955152482966,22.480568430946654,79.02658745718232,12.575069130452905,1.015218820810897,0.1194759126742084,10.257129534786728,7.695060335914832,10.487094545175728,7.70053326105085,10.06676475224468,9961000000.0,12347000000.0,9.402384910805438,-1.162955585791508,41.51516696791805,11.56596392940996,60.66644154535695,16.4155479824129,67.31384871610578,280.265403036758,38.89225526688376,59.792,2.00275336513055,,Low Growth
1977,5.797911935911884,606924875688.7834,3.3341366503342584,10.1872418015129,3.0,20.11643795,9.95866307305353,-2.8631521893050556,7.245261155423662,-0.3819638875491904,24.530642849480554,78.51921160270032,4.8582695014113,1.0394450312925665,0.0827926757057908,4.934328069789615,2.49066354582763,9.426307445356128,-5.483935557303013,4.771139997856096,11923000000.0,12023000000.0,7.90998824970282,-7.722505246325952,41.092072186385586,5.016697529379982,80.63746680477473,15.15524940512648,67.31384871610578,280.265403036758,38.89225526688376,60.24,1.68772647800164,,Low Growth
1978,2.9186242696291487,624638732409.0527,0.515136801207916,10.4493780446733,3.2,19.95870114,9.51755004818386,-3.493133259790033,6.692986079323971,13.251766981458204,28.066030216293903,78.41954941967602,4.691064775877791,1.0016045338963415,0.0619137398819274,4.969897689247375,2.5185062579298005,9.680528521374336,5.46796416191637,4.2097496911261345,12473000000.0,13631000000.0,7.884901519201724,4.40296834964235,42.81938664076696,6.164438076297003,58.06090359334735,14.577887598525695,67.31384871610578,280.265403036758,38.89225526688376,60.72,1.59967155032807,,Low Growth
1979,5.111080946321579,656564523644.5564,2.6621697766971124,10.5047631610522,3.2,18.52160821,8.01221147639074,-4.7511002561420215,7.240780048765684,9.29989083748795,28.22408686936766,80.58800263699807,8.685228167557838,1.0928976340440804,0.0885522679919965,6.759560122040796,4.27224216380786,9.900438590639464,8.162878647113118,6.4109411458079535,15244000000.0,17961000000.0,9.32610255823822,8.397000911345188,44.16091515405261,7.747477407799025,87.84507419421749,16.5668826070039,67.31384871610578,280.265403036758,38.89225526688376,61.253,1.52193168607333,,Low Growth
1980,4.620194700734487,686899082972.8849,2.1895930731018467,11.6606934890633,3.5,18.47511108,6.83882616556225,-5.404950239285382,8.962394873267469,22.614291635694556,31.66914419075463,78.11924147124229,4.545543354513853,0.8049925888297378,0.1545956463111008,9.19999999999976,6.662997478672779,9.1063174474986,0.1848037908794992,8.560582167235879,20132000000.0,22955000000.0,11.19301261870226,0.686537490243083,40.39216130279042,9.149999999999991,196.9318914646184,20.15540749196973,3.5720399582063004e-10,280.265403036758,38.89225526688376,61.781,1.13843442074363,,Low Growth
1981,-5.833894233511117,646826116981.2891,-8.000325261964576,11.3060241677335,4.0,19.44342755,8.11120255321512,-4.559421751631553,9.622840370968415,21.35279687274074,32.42082514871979,78.95639801496634,-5.69485166332484,0.9766867404039028,0.0802278393903205,-4.2499999999995595,-6.452870866177406,9.518741600609737,-3.1080524052843543,-5.046733646997197,23276000000.0,22091000000.0,10.01008362174081,-12.361318819705886,41.759968423497575,-2.4799999999999898,205.2564855413716,19.632923992709227,7.20570021177796e-10,101.725072957927,38.89225526688376,62.333,1.14314876818876,,Low Growth
1982,-0.4802254854415508,643719893121.0529,-2.7315201880362423,11.4738822415356,4.3,16.12051479,4.66047454797751,-6.014062362390608,7.900484525322583,-9.191871792920708,35.33621976468677,82.61182057608919,4.188995022162345,1.0725575457839474,0.13858475505662,0.8299999999995293,-1.4509340753626816,10.38810161942926,7.78352636570807,-0.2256081416303885,20173000000.0,19395000000.0,8.590685846409338,-6.004328654687427,42.41902557955659,2.1100000000000136,437.3745351626817,16.49117037173192,1.4450553258209901e-09,100.54335919485,38.89225526688376,62.856,1.30353436107498,,Low Growth
1983,-4.2553321933627615,616327473273.9923,-6.384209895186942,10.8875671264565,3.1,14.14234256,3.28783379919799,-3.6033564745823714,12.24375556592912,14.271464365530392,51.72318401969985,86.72650282706701,-2.0247314036764408,0.8483758512734906,0.0985993065184231,-2.929999999999964,-5.088346394113714,10.355948195244604,-8.213485315650374,-3.628911036815964,21898000000.0,15429000000.0,9.656596957274168,-17.4474962818296,43.441550368821595,-0.5299999999999443,312.6652875195395,21.90035252320329,3.39628003922508e-09,135.027682230472,38.89225526688376,63.331,1.25458032300474,,Low Growth
1984,6.50245038325761,656403861422.0189,4.186559700427267,10.4967071472644,2.8,16.70761099,6.22317762126355,0.017521506074345,15.03541253548775,21.983002586249285,52.9382283982201,87.27225770705645,2.717774717221942,0.8463418388638181,0.0223000986400755,5.399999999999878,3.108082047953502,9.194649875480476,-10.75291143417978,5.525716520567883,27002000000.0,13916000000.0,8.79466213028454,-2.9837719046035005,43.328506253277865,5.3499999999999375,92.11600417706964,23.830074665772287,9.921272112602192e-09,192.121733132051,38.89225526688376,63.773,1.19954104516533,,Low Growth
1985,5.710085761898426,693885084853.629,3.473203999245527,11.8553916324606,3.4,20.16603465,8.31674637986163,-0.1327770325701291,12.948579096143758,7.041870560898261,59.096196545771875,79.97381262446142,2.8365070892351127,0.6833275140484149,0.0384104987077873,7.850000000000421,5.5678365114048205,10.43389007259152,27.175746542691087,8.306819617590392,25634000000.0,13168000000.0,7.501187487932325,0.0538218177228202,41.51539060257752,6.939999999999657,80.72374505392762,20.449766584076084,3.2342321744633e-08,225.989665211895,38.89225526688376,64.198,1.42952312218953,,Low Growth
1986,10.45755505822254,766448499642.9916,8.195163571433568,12.1116422044306,4.1,17.9229683,5.82349880103815,-2.0707198797999333,9.217279070001268,-10.57425060113728,50.85106128479946,82.0099830841383,12.294713712045962,0.1345129652666121,0.0557546493713783,7.489999999999824,5.288389971724584,11.159204613169528,19.916210297585252,8.42228969022949,22348000000.0,14044000000.0,6.643375075245143,28.623922268514036,40.64470131460936,8.09999999999988,115.21520312868364,15.86065414524641,7.99317280305453e-08,147.142826237605,38.89225526688376,64.64,1.22038872750142,,Low Growth
1987,3.102682308020704,790228961641.5049,1.059746095336351,11.6009190058347,4.2286051,22.66871919,11.0642351040593,-0.5129711813124582,9.828482027335514,19.240198967364577,50.74130379714239,77.32761786988564,1.7281769181979314,0.4129912609877848,0.0487534593809361,3.5299999999998306,1.4785966672781825,12.637457927270432,20.79394167065753,4.33913665937105,26210000000.0,15052000000.0,6.433915311739352,-2.94293322317678,41.246412566391605,3.140000000000427,164.3981754401152,16.26239733907487,2.62444768495788e-07,228.336162575513,38.89225526688376,65.08,1.74399403145367,,Low Growth
1988,0.4558403377501747,793831144009.2512,-1.4721045193045086,11.2888129269881,4.2,24.93834427,13.6634851619709,1.3498681101048635,11.667358547693098,13.066131326066085,44.33577418314098,77.24413142002223,-1.3003227614700137,0.9107387345365826,0.0568399709500363,-0.059999999999917,-1.9780448679361624,13.492952690047396,-1.281241338671549,-0.2863046162621288,33773000000.0,14605000000.0,6.099886162084692,-1.1102757305015558,44.780318305263854,2.330000000000439,115.1155610605508,17.767244709777792,1.91352288553154e-06,629.114509120897,38.89225526688376,65.454,2.1180722049861997,,Low Growth
1989,-5.855128263914864,747351312328.6068,-7.604043955164158,10.5849960709067,4.5498782,33.98879921,23.2947853498584,0.2426204048077049,8.929609671889008,5.0609021699039545,31.42640806359987,69.62887130171659,3.815600947608715,0.2738559659057029,0.1266371973197901,3.160000000000323,1.243611572439022,15.499137314745756,18.510033701401852,13.128747463319286,34375000000.0,18263000000.0,5.461267975324345,8.976805002547025,48.36730926609516,3.539999999999438,186.1251454132947,14.390877647213356,2.92907487949526e-05,1430.7237251472,38.89225526688376,65.868,2.68625,,Low Growth
1990,-13.457070024520476,646779722899.3734,-15.009283449593696,11.3725066642397,4.6342599,19.47036856,8.1152333762866,-0.8221698132821708,8.197238058863949,-4.917221626398174,31.63280220714372,78.5934179353157,-0.9405380786157452,0.2126931586021624,0.1430141056323943,-4.350000000000222,-6.06555566873385,19.290920091542095,-13.894167053748546,-11.50501272824654,31408000000.0,20661000000.0,6.958364958066489,10.944541798035814,60.496605942737744,-0.7599999999996214,237.20868873991023,15.155603016930437,0.0008927037503294,2947.73277248299,38.89225526688376,65.985,2.3638410251969897,,Low Growth
1991,2.850678066872632,665217330601.0454,1.0866018196034304,10.9957487405665,4.6342599,19.1622316,8.16255953077675,-0.3556283245611051,8.677636598878678,-4.8283844105837375,36.22733046555089,79.46803569651328,0.5004040572773789,0.2705227875799303,0.2486945662792831,1.032189585493029,-0.7006962759058126,17.899844076568357,2.334069297718642,1.4442608736379867,31619000000.0,21041000000.0,7.914441163785954,11.09678183483254,60.54971303453538,1.959999996872128,280.1639897947895,16.59207776266463,0.0047562065122725,432.786661926461,38.89225526688376,66.31,1.96333333333333,,Low Growth
1992,1.3442144889627627,674159278342.0759,-0.3227528798600616,10.2612181558819,4.6342599,20.58674406,10.3253371130622,1.5590172319605535,10.868311660593474,16.53906377677032,40.22892436645708,78.58221152436006,0.0935251873353451,0.5276949441732142,0.0350772476233529,-0.5440720497772702,-2.179979805982441,17.063015594762096,2.840126224584182,-0.2057373378156199,35793000000.0,20554000000.0,8.38506312730241,4.523364278737489,68.35745136816907,1.5200000012373351,101.42507939379848,19.253374787895883,0.0500334876739342,951.962053052818,38.89225526688376,66.708,1.52152886115445,,Low Growth
1993,3.9429717305805383,700741188106.1897,2.2765836640650434,10.4649197650104,4.6342599,20.75974644,10.3138937436247,0.0045630898041974,10.50327165541441,11.684367074780823,40.241473410849345,77.74642132075513,4.0669878961955135,0.2947756013511549,0.1120238546930472,4.924690003707099,3.2425632721546265,17.66402303813358,2.308454626578424,4.3530119841009025,39624000000.0,25301000000.0,9.096048892049126,26.777384894825147,73.33788003221255,3.2100000001446176,97.1315789066135,19.599320547463535,1.01436931774854,1927.38079016026,38.89225526688376,67.109,1.92792281498297,,Low Growth
1994,22.343467199632073,857311065625.0084,20.41340016473245,10.8566965548101,4.6342599,21.6514624,10.8067463852286,-0.2110833400373767,9.51307642702004,4.006498297029111,29.59752343116895,77.50304399558175,5.872922052878437,0.5624007117040949,0.1898468548298002,5.8528703621901315,4.182955814957296,17.865716512922212,0.3318280772625996,4.341337885396257,44102000000.0,33241000000.0,9.161683369082231,20.346224089935788,56.894342472427184,1.8025219914454595,82.90334488487979,18.674759796102276,22.0715442934335,2075.88839757325,38.89225526688376,67.568,2.016007789121,,Low Growth
1995,10.234971824177949,945056611637.2876,8.526081390748061,10.072728640193,4.3,14.56513691,4.43914471073047,-2.357365693442516,7.528875038470733,-2.0316610184183332,21.218976701614448,84.63436357639173,7.014004020894788,0.6315857909372069,0.1798960145414888,4.22379363350413,2.608090005801131,20.927924858745147,1.3435389914121458,6.828190763422555,46506000000.0,49663000000.0,9.45558496072482,30.68487708130351,58.121416370277935,1.298120488011719,60.237623412223506,16.98445999919555,36.640315941141,66.0070335542481,38.89225526688376,67.919,1.86213698033379,,Low Growth
1996,-1.8415147628527393,927653254616.6711,-3.3323589556358684,9.92529712480622,4.226346,13.03609715,3.11818113606334,-2.733687371195075,6.730209683126849,-0.4198644894840129,21.666536177960385,84.90822573365998,1.8627993965071568,1.475965411357561,0.1040654388982984,2.2088640503902184,0.6565021628534708,19.750826516177753,-1.825739530807084,2.309414772110216,47746000000.0,53301000000.0,8.905381792741316,5.594315171815609,60.31887979262657,2.2991376674981012,59.71763872246505,15.635591475868166,42.4139744020249,15.7576656002606,38.89225526688376,68.409,1.6548434995029102,,Low Growth
1997,2.602275646693414,951793349347.3198,1.0745737027521045,10.1012659823303,4.226346,12.57189388,2.41335390071061,-3.6382617802696986,6.983649575308945,11.019288717273028,22.90735021532863,84.84492448910797,2.660381480508491,2.150452394197137,0.1263084068760957,3.3948459863067058,1.8553430248840217,19.535294798205516,1.246432867149423,3.0802154008879654,52787328532.0,60537962059.0,9.592559686015749,14.595076905645456,60.60571281174314,2.534233804816722,66.74970470311327,16.57620926132469,45.3518684755867,6.92671251629151,65.40884497959915,68.813,1.57768831551774,,Moderate Growth
1998,0.0697245757663722,952456983222.3248,-1.3889039089264088,10.1406745524399,4.73733807699726,12.06830584,1.9206811595456,-4.05145702412255,7.030500338718067,4.9082053203442655,28.6093801868083,84.21283234427224,0.0971513801544006,3.3408871336874126,0.3304361037141292,0.3380979012073055,-1.1244424257402414,20.07053158488972,3.221766726963395,-0.0889635858660824,51045291549.0,58672860908.0,9.408084592487835,-0.0566612366314416,61.118593044275926,1.4214815228860829,67.16662619802634,16.438584931205906,46.8008952735922,3.19507629280056,77.61683799482367,69.189,1.6622919197582402,,Moderate Growth
1999,-1.4317443964870051,938820233736.09,-2.821738861029786,10.2359377829524,3.81,11.17923108,0.94956834169544,-4.466604926122179,9.5648982609794,5.706289586095224,42.17677709841024,84.46281020355816,0.661007451665995,4.733769826465518,0.2497586580965775,0.4679375664771328,-0.948845922551726,19.782690769704,1.68820630553968,-0.5335599076651647,48197279310.0,50259540356.0,11.41726821724905,-15.094145488219128,60.20365662824853,1.8203151895448857,80.43083137367097,20.98216647822845,49.0746921995342,4.85844749902668,67.06091709417724,69.524,1.64547466656987,,Moderate Growth
2000,4.988207232124921,985650532531.9658,3.5630202258680583,10.5763276948206,3.88,14.40658656,3.82059013594859,-4.047741572040523,10.188048004379477,12.860549342007287,38.01320914253129,83.360546079648,3.176673171138461,5.033917141191494,0.3809707685182271,4.3879494474561795,2.9709107810716517,18.76784574441305,-0.1512670348886757,4.629563393510551,55187572648.0,56976350170.0,12.451713352414597,10.798586695140289,58.25186124996501,3.8467521455335145,93.81461008967956,22.639761356794075,52.5315827425714,7.04414105947266,48.50472819986255,69.737,1.73072614713627,,High Growth
2001,0.6272686554154063,991833209374.474,-0.6929730354661245,10.5902228833805,3.82,14.05080174,3.45544657547562,-4.444785981924978,12.37171066993,9.230526909346963,42.53184703015053,83.45100338712041,1.1301586763799063,4.1475932608769295,-0.2659172024403788,1.389896400956374,0.0596489436684066,19.343295014046376,2.6159231137505117,1.0371039705471643,58105671219.0,56569020182.0,14.564574352134036,3.3314028453794435,57.713692246303275,2.063714091932127,78.82930014951674,26.93628502206404,56.1249316036127,6.84035902487525,45.63781871032241,70.195,1.95188244532532,,Moderate Growth
2002,3.0635339884374844,1022218356852.2712,1.7701885126429175,10.5208522591362,3.71,15.94065072,5.40985929765893,-1.845259028001776,14.230590271377547,6.4768219559221905,47.13572678160168,81.70809737598029,1.8295102415443696,3.25358063249635,0.4861763422327226,3.053461859093119,1.7602427785657682,19.8096623456372,3.8163235971064897,2.9299129123433687,60278560129.0,48274763553.0,13.387767130853392,-13.307268998103211,57.34814547329691,3.1223495325521924,61.83896508471163,27.618357402230934,60.8675805806435,8.4501643770833,48.340437445411474,70.41,1.89577119915617,,Moderate Growth
2003,1.5029853371448638,1037582148869.364,0.3066020512412706,10.6067136918913,3.80499999999999,16.95603124,6.3342267718795,0.3928771988325398,15.18078370868613,11.015939410796165,43.678681085650965,80.92212891089268,-0.071893124230371,1.8134005942061653,0.0409844461374964,1.1408289982488782,-0.0512856664974208,19.077478493371476,1.5965625719168202,1.3153048894462955,72883461454.0,49307163152.0,12.959601014473154,-0.4834972071766685,56.357828138046465,0.9913197740494724,49.889650148107286,28.140384723159283,69.8241962003048,14.7149197228147,46.447398842504676,70.72,1.50347763554507,,Low Growth
2004,5.552884695735585,1095197889219.6154,4.357048080068296,11.3775911668366,3.9,19.42902396,8.00702421777874,1.338630853707686,16.545761511935275,14.473779705747702,33.99560199222205,78.67416110751759,3.913868073151349,2.713532080078536,1.4675990902301814,5.75996463670954,4.561781957488392,18.46758391971432,3.876037211037044,5.971077331075222,96097603410.0,63813636668.0,13.132490966818263,10.364045249957757,54.92047110788841,5.009555730695723,47.73229068511727,29.678252478753546,74.430627668128,6.59718509985962,43.779152716578494,71.131,1.46126840890621,,Moderate Growth
2005,2.979986110100242,1127834634196.471,1.835893559216089,10.9396808882105,4.39,18.65330054,7.76701657137378,1.3098846851606698,15.24382926726464,9.644173596553811,21.74906287565529,79.3942532115472,3.9377211365462728,1.7338935719132125,0.3264109976956998,3.2021320613043116,2.055571501464428,18.890001428543325,2.010944943968667,3.270748990166325,118413811544.0,74692215554.0,11.842965947528842,7.461333004356078,56.07589160861601,3.6606283865092166,44.59724699018062,27.08679521479348,79.5436673306746,6.86953720898965,44.63516886386068,71.753,1.52401339252107,,Low Growth
2006,5.511656180783973,1189997001521.183,4.3810236873049035,10.6942319655673,4.79,18.88232352,8.19465692332162,0.9727103737403808,14.374316300300585,4.8374279139544285,17.98033413580917,79.47659335168882,4.9182482072424705,1.7531254345515717,2.6000066942945086,3.96198871122617,2.847962007653095,19.038916932549597,3.5607988602484113,4.3377246336738295,137708800759.0,92531096870.0,11.667383585004536,17.762584571067165,57.13812720374363,4.3312451075750715,23.67466804216075,26.04169988530512,82.8714308457339,4.18356812896902,41.2403264526711,72.037,1.48108489489303,,Low Growth
2007,7.336246159303997,1277298110841.1135,6.234203340124168,10.7873663134402,4.85,19.76621119,8.92066288364011,-0.1970969948137551,13.327675103099,6.176101641844056,17.428693406872938,78.81793516747298,5.870065033460577,3.1908265591151412,1.221177954737217,6.0698706067833825,4.980829920005036,18.94298760754156,4.069146662452923,6.4545022421445,160540246755.0,122041949120.0,11.964936270580836,19.55759866213127,57.726236202371574,5.82651124280153,21.76305002263339,25.292611373679836,85.8890058743968,3.64127299102654,35.022515469521515,72.365,1.46629209992902,,Moderate Growth
2008,3.9674069491874633,1327973724852.464,2.9460035381958107,10.9345927255594,5.16,19.7101469,8.82298303201634,-2.0993374661921456,13.534000512403503,0.4092509523775334,15.897783141673994,78.5701855639259,5.46767567647089,2.9906089255142794,1.5399492529780727,5.094195446587364,4.061722166215631,18.839392879000386,2.0450400563247797,4.738697205841078,198214040085.0,174707087626.0,13.723568907291671,17.025710276101734,56.80486176917551,4.824019135199364,18.90982580458376,27.257569419695177,90.7662937251917,5.67859390284171,35.36675779650367,72.715,1.44192409343118,,Moderate Growth
2009,2.614918314172641,1362699152991.0315,1.6414928730023064,10.7132633443674,5.4,16.75102281,6.0352029133013,-1.759358025777462,10.85137113409795,-9.247066485763895,17.25789057086679,81.60709825982752,4.10469112847214,1.8884824043806192,-0.2730584414312575,-0.1258120021611688,-1.0732383326647863,19.65063840121976,2.945167868749081,0.1115470208179232,153525261683.0,128734946323.0,11.254604467608562,-7.601967481948989,59.14505921168218,2.0668237716424045,16.67903474306802,22.10597560170651,95.2029817480311,4.88803479876804,34.79200963262707,72.948,1.53862569660074,,Low Growth
2010,6.5916068864937785,1452522924201.781,5.594954815126442,11.3043813528067,5.39,18.36984799,7.06010462850167,-3.925945398482858,10.865584774696485,11.721721538066303,16.476457607458048,79.2396869768676,5.680966167955631,3.7300122696879914,1.2116329617527024,7.5282258181536434,6.522816179229267,19.016857848494805,3.9206646019960942,6.532914118232668,201197085781.18,182839148395.13,11.906593337308442,33.63902467778237,57.612921975569286,5.8036528510832,22.695112762293387,22.772178112004923,100.0,5.03872690108066,29.11580552146547,73.182,1.53940698112515,,Moderate Growth
2011,5.26829781263109,1529046157645.4688,4.295311830975649,11.0927972707489,5.49,19.09186954,8.00524194493742,-3.1946178515927923,11.582512675995837,4.811946378665041,15.867185428011926,78.94310869572172,4.191082359522568,3.915179541154062,0.6141496646462222,3.974423079447021,3.013396272619744,18.669256931867466,2.204296273441571,4.505548989855356,255402574913.625,227877500710.49,12.351892501614346,9.393263478230836,57.56816931657246,3.4578224455615043,11.97133765113138,23.93440517761018,106.636449622131,6.63644962213085,32.833459506810236,73.343,1.41185115924524,,Moderate Growth
2012,1.9191986196542388,1558391590396.8767,1.005694389895922,10.9099428598404,5.54,18.1304708,7.25672380682627,-3.759415368024926,11.877539067367843,0.707641622032412,18.343692472754324,79.94197009404415,3.20904261524457,3.7549621084504143,0.0845059524952091,1.9211759857653732,1.0076540328270482,18.530103259560185,2.277005475877474,2.00921835200225,241982433455.16,225074043960.08,13.23673454543944,1.1308517368833009,58.73360250978242,2.902909935408786,8.731628843728911,25.114273612807285,112.398549260784,5.40349914037009,26.58209053078691,73.552,1.37865646470437,,Moderate Growth
2013,4.5557177354578045,1629387512468.47,3.651742682167196,10.6417730343649,5.54195063096152,18.40746571,7.75986630989735,-3.574221046714396,11.742230643262394,1.8302950819669943,19.863168114594977,80.60772907816556,3.0194440536667173,3.0415092293960444,0.6326181339234231,3.004822669444323,2.114256451943035,18.892479004970163,1.5101212759756777,4.183874050165315,241511056475.31,241142079248.22,14.043726682270432,6.669679296174365,59.67875798514485,2.7538277764068653,9.338065157584566,25.785957325532827,119.372104441451,6.204310666401,18.49884441664345,73.918,1.32944608407492,,Moderate Growth
2014,-0.3093645826542541,1624346764590.7012,-1.1608880201073504,10.6703040366894,5.67323032892734,16.44076791,5.76123123302012,-4.4988303089953305,11.011942822514737,-1.5696804253964558,23.141181671149887,82.1131094127258,1.907036243827136,3.571352613061386,0.8390263296556921,0.5039557402422474,-0.3545148022644326,19.1535387067519,0.8130848080216282,0.0259471812261011,223971304319.495,230710248095.42,13.67346299580564,-2.271895592434646,61.25097401380493,0.9854034327265282,16.00156825755938,24.685405818320376,126.927212865611,6.32904015516142,22.403672441434995,74.306,1.330244423168,,Moderate Growth
2015,-3.754106213523116,1563367061772.04,-4.564904869976502,10.5805219739644,6.09622022660268,14.80798801,4.22173791304125,-3.5183920726224795,12.900191417740489,6.819563936358179,30.800005109470817,83.7416172305654,-2.7909512017788103,3.592149731019649,0.1738961415473213,-3.545763392694255,-4.358317179393367,19.776819952076348,-1.4365682092089287,-3.5420945182000594,189913957044.055,172469005395.53,14.053434518270914,-14.19063685247592,62.30786717740307,-2.7337615282802403,14.68347324102171,26.95362593601141,138.388614560103,9.02990102416129,33.83234396610104,74.332,1.36551715396161,,Moderate Growth
